card_id,playerClass,type,name,set,text,cost,attack,health,rarity,collectible,flavor,race,how_to_earn,how_to_earn_golden,targeting_arrow_text,faction,durability
TOY_312,NEUTRAL,MINION,Nostalgic Gnome,WHIZBANGS_WORKSHOP,"[x]<b>Miniaturize</b>
<b>Rush</b>. After this minion deals
exact lethal damage on your
turn, draw a card.",4,4,4,RARE,true,She remembers Alterac Valley like it was 833 days ago.,,,Earnable on the <i>Whizbang's Workshop</i> Reward Track.,,,
TOY_330,NEUTRAL,MINION,Zilliax Deluxe 3000,WHIZBANGS_WORKSHOP,"While building your deck,
customize your very own
Zilliax Deluxe 3000!",0,0,0,LEGENDARY,true,It only took us 2998 prototypes to figure out how to make the perfect card... by having YOU do it!,MECHANICAL,,,,,
TOY_340,NEUTRAL,MINION,Nostalgic Initiate,WHIZBANGS_WORKSHOP,"<b>Miniaturize</b>
The first time you cast a spell, gain +2/+2.",3,2,3,COMMON,true,"Nostalgic Initiate: ""Man I wish I could relive my college days...""
Kel'thuzad: ""Say no more.""",,,Earnable on the <i>Whizbang's Workshop</i> Reward Track.,,,
TOY_341,NEUTRAL,MINION,Nostalgic Clown,WHIZBANGS_WORKSHOP,"[x]<b>Miniaturize</b>
<b>Battlecry:</b> If you've played a
higher Cost card while holding
this, deal 4 damage.",5,6,5,EPIC,true,"He used to be kind of corrupt, but now he performs purely for the fun of it.",,,,Deal 4 damage.,,
TOY_350,HUNTER,MINION,Painted Canvasaur,WHIZBANGS_WORKSHOP,<b>Battlecry:</b> Give each other friendly Beast a random <b>Bonus Effect</b>.,2,3,2,RARE,true,Oh this is a present? Would you like that gift raptor not?,BEAST,,,,,
TOY_351,HUNTER,MINION,Mystery Egg,WHIZBANGS_WORKSHOP,"[x]<b>Miniaturize</b>
<b>Deathrattle:</b> Get a copy of a
random Beast in your deck.
It costs (3) less.",4,0,3,EPIC,true,"Which came first, the Mukla or the egg?",,,,,,
TOY_352,HUNTER,SPELL,Fetch!,WHIZBANGS_WORKSHOP,"Draw a minion. If it's a Beast, draw a spell.",1,,,COMMON,true,We made fetch happen.,,,,,,
TOY_353,HUNTER,SPELL,Patchwork Pals,WHIZBANGS_WORKSHOP,"Get all 3 Animal Companions. They
cost (1) less.",2,,,RARE,true,"""I'll name you Misha, you Huffer, and you can be the third one.""",,,,,,
TOY_354,HUNTER,SPELL,R.C. Rampage,WHIZBANGS_WORKSHOP,Summon six 1/1 Hounds. Any that can't fit give the others +1/+1.,5,,,EPIC,true,This place has really gone to the dogs.,,,,,,
TOY_355,HUNTER,MINION,"Hemet, Foam Marksman",WHIZBANGS_WORKSHOP,"After a friendly Beast dies, get a random <b>Legendary</b> Beast from the past. It costs (2) less.",5,3,6,LEGENDARY,true,So THIS is who's been lowering the power level of all those Hearthstone cards in a foamly fashion.,,,,,,
TOY_356,HUNTER,MINION,Toyrannosaurus,WHIZBANGS_WORKSHOP,"<b>Rush</b>
<b>Deathrattle:</b> Deal 7 damage to a random enemy.",7,7,7,COMMON,true,This toy WRECKS.,BEAST,,,,ALLIANCE,
TOY_357,HUNTER,MINION,King Plush,WHIZBANGS_WORKSHOP,"[x]<b>Battlecry:</b> If your opponent
has 15 or less health, return all
other minions to their owner's
decks and gain <b>Charge</b>.",9,6,6,LEGENDARY,true,He's so fluffy you're gonna DIE!,BEAST,,,,,
TOY_358,HUNTER,WEAPON,Remote Control,WHIZBANGS_WORKSHOP,"After your hero attacks, summon a 1/1 Hound.",2,1,3,COMMON,true,"For some reason, my dog keeps trying to eat this.",,,,,,0
TOY_359,HUNTER,LOCATION,Jungle Gym,WHIZBANGS_WORKSHOP,"[x]Deal 1 damage to a
random enemy. Repeat
for each friendly Beast.",2,,2,RARE,true,"Yeah, I work out at the gym. The one with all the plushies and toys.",,,,,,
TOY_370,MAGE,MINION,Triplewick Trickster,WHIZBANGS_WORKSHOP,"<b>Battlecry:</b> Deal 2 damage to a random enemy,
three times.",4,2,3,COMMON,true,You no take candle! Or second candle. You can take third candle though.,ELEMENTAL,,,,,
TOY_371,MAGE,SPELL,Manufacturing Error,WHIZBANGS_WORKSHOP,"Draw 3 cards. If your deck has no minions, they cost (3) less.",5,,,RARE,true,"You thought the 9-piece puzzle would be easy, didn't you?",,,,,,
TOY_372,MAGE,SPELL,Yogg in the Box,WHIZBANGS_WORKSHOP,"Cast 5 random spells. If your deck has no minions, the spells cast cost (5) or more.",8,,,EPIC,true,POP! Goes the Old God!,,,,,,
TOY_373,MAGE,MINION,Puzzlemaster Khadgar,WHIZBANGS_WORKSHOP,"[x]<b>Battlecry:</b> Equip a 0/6
Wisdomball that casts
helpful Mage spells!",6,5,5,LEGENDARY,true,"Khadgar Khadgar in the ball, who is the smartest white-haired, tall, handsome mage of them all?",,,,,,
TOY_374,MAGE,SPELL,Spot the Difference,WHIZBANGS_WORKSHOP,"<b>Discover</b> a 3-Cost minion to summon.
If your deck has no minions, repeat this.",4,,,COMMON,true,"Ah, I see now! One of them is a picture of a Chillwind Yeti, and the other is a Blood Elf.",,,,,,
TOY_375,MAGE,MINION,Sleet Skater,WHIZBANGS_WORKSHOP,"<b>Miniaturize</b>
<b>Battlecry:</b> <b>Freeze</b> an
enemy minion. Gain Armor equal to its Attack.",5,3,4,RARE,true,"How do you do, fellow Ice Elementals?",ELEMENTAL,,,Freeze an enemy minion.,,
TOY_376,MAGE,MINION,Watercolor Artist,WHIZBANGS_WORKSHOP,"<b>Battlecry:</b> Draw a
Frost spell. At the start
of your turns, reduce
its Cost by (1).",3,3,3,EPIC,true,"They've amassed a largely aquatic body of work, painting lakes, rivers and self portraits.",ELEMENTAL,,,,,
TOY_377,MAGE,SPELL,Frost Lich Cross-Stitch,WHIZBANGS_WORKSHOP,"Deal $3 damage to a character. If it dies, summon a 3/6 Water Elemental that <b><b>Freeze</b>s</b>.",4,,,RARE,true,Do not fear power... Fear those who SEW IT!,,,,,,
TOY_378,MAGE,SPELL,The Galactic Projection Orb,WHIZBANGS_WORKSHOP,Recast a random spell of each Cost you've cast this game <i>(targets enemies if possible)</i>.,10,,,LEGENDARY,true,"Look closely in the ball and you'll see the expansion of space and time itself. Or their projections, anyway.",,,,,,
TOY_380,PRIEST,MINION,Clay Matriarch,WHIZBANGS_WORKSHOP,"[x]<b>Miniaturize</b>
<b>Taunt</b>. <b>Deathrattle:</b> Summon
a 4/4 Whelp with <b>Elusive</b>.",6,3,7,RARE,true,I hope you didn't need all that purple clay.,DRAGON,,,,,
TOY_381,PRIEST,MINION,Papercraft Angel,WHIZBANGS_WORKSHOP,Your Hero Power costs (0).,2,2,3,COMMON,true,"Warcraft. StarCraft. And now, Papercraft!",,,,,,
TOY_382,PRIEST,MINION,Careless Crafter,WHIZBANGS_WORKSHOP,"<b>Deathrattle:</b> Get two
0-Cost Bandages that restore 3 Health.",3,3,3,COMMON,true,How about YOU try folding paper with only three fingers!?,,,,,,
TOY_383,PRIEST,MINION,Raza the Resealed,WHIZBANGS_WORKSHOP,"[x]<b>Battlecry:</b> Shuffle copies of 5
random friendly minions that
died this game into your
deck. They cost (0).",5,5,5,LEGENDARY,true,The 10th anniversary edition of a classic bestseller!,,,,,,
TOY_384,PRIEST,SPELL,Purifying Power,WHIZBANGS_WORKSHOP,"<b>Silence</b> all friendly minions, then give them +1/+2.",2,,,COMMON,true,I sure do love making my minions better!,,,,,,
TOY_385,PRIEST,MINION,Timewinder Zarimi,WHIZBANGS_WORKSHOP,"[x]<b>Battlecry:</b> Once per game,
if you've played 8 other
Dragons, take an extra turn.@
<i>({0} left!)</i>@
<i>(Ready!)</i>",5,4,6,LEGENDARY,true,"With how generous Whizbang's return policy is, Zarimi has never been busier.",DRAGON,,,,,
TOY_386,NEUTRAL,MINION,Giftwrapped Whelp,WHIZBANGS_WORKSHOP,"<b>Battlecry:</b> If you're holding a Dragon, give it and this minion +1/+1.",1,2,1,COMMON,true,Don't forget to poke fire-breathing holes in the box!,DRAGON,,,,,
TOY_387,PRIEST,SPELL,Scale Replica,WHIZBANGS_WORKSHOP,Draw your lowest and highest Cost Dragon.,2,,,RARE,true,"Get it!?! It's because dragons have hides - commonly known as scales - and this is a model of a dragon on a smaller level, also known as a scale. IT'S THE SAME WORD!",,,,,,
TOY_388,PRIEST,MINION,Chalk Artist,WHIZBANGS_WORKSHOP,"[x]<b>Battlecry:</b> Draw a minion.
Transform it into a random
 <b>Legendary</b> one <i>(keeping its
  original stats and Cost)</i>.",4,4,3,EPIC,true,Well it's either a dragon or a dinosaur - chalk it up to art style.,,,,,,
TOY_390,NEUTRAL,MINION,Clearance Promoter,WHIZBANGS_WORKSHOP,<b>Deathrattle:</b> Reduce the Cost of two spells in your hand by (1).,3,3,2,COMMON,true,"""Sorry, we just sold our last Worgen Greaser figure.""",,,,,,
TOY_391,NEUTRAL,MINION,Caricature Artist,WHIZBANGS_WORKSHOP,<b>Battlecry:</b> Draw a minion that costs (5) or more. Give it a funny mustache!,4,3,4,COMMON,true,"""Pfffft…. You look RIDICULOUS! And I haven't even drawn the mustache yet!""",,,Earnable on the <i>Whizbang's Workshop</i> Reward Track.,,,
TOY_500,SHAMAN,SPELL,Baking Soda Volcano,WHIZBANGS_WORKSHOP,"<b>Lifesteal</b>. Deal $10 damage randomly split among all minions.
<b>Overload:</b> (1)",4,,,RARE,true,Science rules.,,,,,,
TOY_501,SHAMAN,MINION,Shudderblock,WHIZBANGS_WORKSHOP,"[x]<b>Miniaturize</b>
<b>Battlecry:</b> Your next <b>Battlecry</b>
triggers 3 times, but can't
 damage the enemy hero.",6,5,5,LEGENDARY,true,"Beware the hinges that pinch, the scales that splinter!",,,,,,
TOY_503,SHAMAN,MINION,Shining Sentinel,WHIZBANGS_WORKSHOP,"<b>Taunt</b>, <b>Elusive</b>
<b>Battlecry:</b> Summon a
copy of this.",7,3,7,EPIC,true,"OMG, I FINALLY GOT A SHINING SENTINEL AFTER 3 PHASES AND 8192 RESETS!!!!!",ELEMENTAL,,,,,
TOY_504,SHAMAN,MINION,Hagatha the Fabled,WHIZBANGS_WORKSHOP,"[x]<b>Battlecry:</b> Draw 2 spells
that cost (5) or more.
Transform them into Slimes
that cast the spells.",4,4,3,LEGENDARY,true,Soup's on!,,,,,,
TOY_505,ROGUE,MINION,Toy Boat,WHIZBANGS_WORKSHOP,"After you summon a Pirate, draw a card.",2,2,3,COMMON,true,Try playing seven of these in one turn fast.,,,,,,
TOY_506,SHAMAN,SPELL,Once Upon a Time...,WHIZBANGS_WORKSHOP,"Summon a random
3-Cost Beast, Dragon,
Elemental, and Murloc.",6,,,EPIC,true,"...There was a humble little squirrel on a quest to defeat an evil dragon. With the help of its earthen friend, it saved the murloc princess from danger. The end.",,,,,,
TOY_507,SHAMAN,LOCATION,Fairy Tale Forest,WHIZBANGS_WORKSHOP,"[x]Draw a <b>Battlecry</b> minion.
It costs (1) less.",3,,2,RARE,true,"Man, I wish fairy tales were <i>real</i>, Durg'tash the Sorcerer.",,,,,,
TOY_508,SHAMAN,SPELL,Pop-Up Book,WHIZBANGS_WORKSHOP,Deal $2 damage. Summon two 0/1 Frogs with <b>Taunt</b>.,1,,,COMMON,true,What's up-book?,,,,,,
TOY_509,NEUTRAL,MINION,Wind-Up Musician,WHIZBANGS_WORKSHOP,"[x]<b>Tradeable</b>
<b>Battlecry:</b> Deal 1 damage
to all enemy minions.
<i>(<b>Trade</b> to upgrade!)</i>",6,5,5,RARE,true,Sure to wind up your opponents.,,,Earnable on the <i>Whizbang's Workshop</i> Reward Track.,Deal @ damage.,,
TOY_510,ROGUE,SPELL,Dig for Treasure,WHIZBANGS_WORKSHOP,"Draw a minion. If it's a Pirate, get a Coin.",1,,,RARE,true,"""Woohoo! I'm so glad I dug up a pirate!""",,,,,,
TOY_511,ROGUE,MINION,Shoplifter Goldbeard,WHIZBANGS_WORKSHOP,"[x]After you summon a
Pirate, summon a copy of
it that attacks a random
enemy, then dies.",5,5,5,LEGENDARY,true,"""Arr, this plunder be great for Cap'n Fourteeth's baby shower!""",PIRATE,,,,,
TOY_512,ROGUE,LOCATION,The Crystal Cove,WHIZBANGS_WORKSHOP,"[x]The next minion you
summon this turn has
its stats set to 4/4.",3,,3,RARE,true,"For some strange reason, everyone that hangs out at the Crystal Cove has the same name...",,,,,,
TOY_513,SHAMAN,MINION,Sand Art Elemental,WHIZBANGS_WORKSHOP,"[x]<b>Miniaturize</b>
<b>Battlecry:</b> Give your hero
+1 Attack and <b>Windfury</b>
this turn.",4,4,4,COMMON,true,This art HURT ME!!!,ELEMENTAL,,,,,
TOY_514,ROGUE,SPELL,Thistle Tea Set,WHIZBANGS_WORKSHOP,<b>Discover</b> a spell from another class. Get a copy of it.,2,,,COMMON,true,Available with Swiftthistle or Decafthistle.,,,,,,
TOY_515,ROGUE,MINION,Sonya Waterdancer,WHIZBANGS_WORKSHOP,"After you play a 1-Cost minion, get a copy of it that costs (0).",4,3,3,LEGENDARY,true,Water you dancing to?,,,,,,
TOY_516,ROGUE,MINION,Bargain Bin Buccaneer,WHIZBANGS_WORKSHOP,"<b>Rush</b>
<b>Combo:</b> Summon a
copy of this.",3,3,2,COMMON,true,Thrift stores have the best buccaneers.,PIRATE,,,,,
TOY_517,NEUTRAL,MINION,Plucky Paintfin,WHIZBANGS_WORKSHOP,"[x]<b>Poisonous</b>
<b>Battlecry:</b> Draw a
<b>Rush</b> minion.",3,2,3,COMMON,true,Not everyone can become a great painter. But a great painter can come from anywhere.,MURLOC,,,,,
TOY_518,NEUTRAL,MINION,Treasure Distributor,WHIZBANGS_WORKSHOP,"After you summon a Pirate, give it +1 Attack.",1,1,2,COMMON,true,As the illiterate pirates always say: There is no 'I' in 'piracy'.,PIRATE,,,,,
TOY_519,ROGUE,SPELL,Everything Must Go!,WHIZBANGS_WORKSHOP,Summon two random 4-Cost minions. Costs (1) less for each card you've drawn this turn.,9,,,EPIC,true,Go where??,,,,,,
TOY_520,NEUTRAL,MINION,Observer of Mysteries,WHIZBANGS_WORKSHOP,"<b>Battlecry:</b> Cast 2 random <b>Secrets</b>. At the start of your turn, destroy them.",3,2,2,RARE,true,"Nobody tell him, but he still has his Secrets set to the ""Try Me"" mode.",DEMON,,,,,
TOY_521,ROGUE,MINION,Sandbox Scoundrel,WHIZBANGS_WORKSHOP,"[x]<b>Miniaturize</b>
<b>Battlecry:</b> Your next card
this turn costs (2) less.",5,4,3,RARE,true,"""Really? A bunch of fake plastic gems AGAIN!?""",PIRATE,,,,,
TOY_522,ROGUE,WEAPON,Watercannon,WHIZBANGS_WORKSHOP,"After your hero attacks, summon a 1/1 Pirate that attacks a random enemy.",4,3,3,EPIC,true,There's a teeny tiny pirate trapped in each of the water balloons. Free them!,,,,,,0
TOY_524,WARLOCK,MINION,Game Master Nemsy,WHIZBANGS_WORKSHOP,<b>Battlecry:</b> Draw a Demon. <b>Deathrattle:</b> Swap places with it.,5,3,6,LEGENDARY,true,"""Rocks fall, and everyone dies. Oopsies!""",,,,,,
TOY_526,WARLOCK,MINION,Malefic Rook,WHIZBANGS_WORKSHOP,"<b>Battlecry:</b> Attack
YOUR hero.",3,5,6,EPIC,true,Was a regular Pawn but Fel in with the wrong toys.,DEMON,,,,,
TOY_527,WARLOCK,SPELL,Cursed Campaign,WHIZBANGS_WORKSHOP,"[x]Give a friendly minion
""<b>Deathrattle:</b> Summon two
copies of this minion that
are <b>Dormant</b> for 2 turns.""",4,,,EPIC,true,Their group has been trying to schedule the next session since Kobolds and Catacombs came out.,,,,,,
TOY_528,NEUTRAL,MINION,Sing-Along Buddy,WHIZBANGS_WORKSHOP,"Your Hero Power
triggers twice.",3,2,4,COMMON,true,One of the buttons makes you sound JUST like Ragnaros. BY FIRE BE HEARD!,MECHANICAL,,,,,
TOY_529,WARLOCK,SPELL,Wheel of DEATH!!!,WHIZBANGS_WORKSHOP,"Destroy your deck.
In 5 turns, destroy
the enemy hero.",8,,,LEGENDARY,true,Why don't the good guys ever get a wheel?,,,,,,
TOY_530,NEUTRAL,MINION,Playhouse Giant,WHIZBANGS_WORKSHOP,Costs (1) less for each card you've drawn this game.,25,8,8,EPIC,true,WARNING: NOT A PLAYHOUSE. DO NOT ATTEMPT TO CLIMB.,MECHANICAL,,Earnable after purchasing the <i>Whizbang's Workshop</i> Tavern Pass.,,,
TOY_531,NEUTRAL,MINION,"Li'Na, Shop Manager",WHIZBANGS_WORKSHOP,"[x]Whenever you cast a spell,
fill your board with random
minions of that Cost.",6,3,3,LEGENDARY,true,<i>Somebody</i> has to do the paperwork around here.,,Earnable after collecting 30 <i>Whizbang's Workshop</i> cards.,Earnable after purchasing the <i>Whizbang's Workshop</i> Tavern Pass.,,,
TOY_601,NEUTRAL,MINION,Factory Assemblybot,WHIZBANGS_WORKSHOP,"<b>Miniaturize</b>
At the end of your turn, summon a 6/7 Bot that attacks a random enemy.",10,6,7,EPIC,true,I call it Mini-me.,MECHANICAL,,Earnable on the <i>Whizbang's Workshop</i> Reward Track.,,,
TOY_602,WARRIOR,SPELL,Chemical Spill,WHIZBANGS_WORKSHOP,"Summon the highest Cost minion
from your hand, then
deal $5 damage to it.",6,,,EPIC,true,"I said spill the TEA, not the acid!",,,,,,
TOY_603,WARRIOR,SPELL,Wreck'em and Deck'em,WHIZBANGS_WORKSHOP,"[x]Choose a friendly Mech.
Summon a copy of it
that attacks a random
enemy, then dies.",3,,,EPIC,true,...and Check'em for any signs of life.,,,,,,
TOY_604,WARRIOR,WEAPON,Boom Wrench,WHIZBANGS_WORKSHOP,"[x]<b>Miniaturize</b>
<b>Deathrattle:</b> Trigger the
<b>Deathrattle</b> of a random
friendly Mech.",3,3,2,RARE,true,"Boom, the Inventor; Can he fix it?
Boom, the Inventor; No he can't!",,,,,,0
TOY_605,WARRIOR,SPELL,Quality Assurance,WHIZBANGS_WORKSHOP,Draw 2 <b>Taunt</b> minions.,2,,,COMMON,true,I assure you this card is quality.,,,,,,
TOY_606,WARRIOR,MINION,Testing Dummy,WHIZBANGS_WORKSHOP,"<b>Taunt</b>
<b>Deathrattle:</b> Deal 8 damage randomly split among all enemy minions.",6,4,8,COMMON,true,"Don't worry, they're having a <i>blast</i>. MUAHAHAHAHAAAA!",MECHANICAL,,,,,
TOY_607,WARRIOR,MINION,Inventor Boom,WHIZBANGS_WORKSHOP,"[x]<b>Battlecry:</b> Resurrect two
different friendly Mechs that
cost (5) or more. They attack
random enemies.",8,7,7,LEGENDARY,true,The best part of inventing stuff is blowing it up!,,,,,,
TOY_640,DEMONHUNTER,SPELL,Workshop Mishap,WHIZBANGS_WORKSHOP,"Deal $5 damage to a minion. Excess damages both neighbors.
<b>Outcast:</b> Gain <b>Lifesteal</b>.",4,,,RARE,true,IT HAS BEEN [0] DAYS SINCE LAST ACCIDENT.,,,,,,
TOY_641,DEMONHUNTER,WEAPON,Umpire's Grasp,WHIZBANGS_WORKSHOP,"<b>Deathrattle:</b> Draw a Demon and reduce
its Cost by (2).",4,3,2,COMMON,true,PENALTY - FEL BALL!,,,,,,0
TOY_642,DEMONHUNTER,MINION,Ball Hog,WHIZBANGS_WORKSHOP,"[x]<b>Lifesteal</b>
<b>Battlecry and Deathrattle:</b>
Deal 2 damage to the
lowest Health enemy.",4,3,3,COMMON,true,"""There's no hog in team... ANYMORE! I QUIT!""",QUILBOAR,,,,,
TOY_643,DEMONHUNTER,SPELL,Blind Box,WHIZBANGS_WORKSHOP,Get 2 random Demons. <b>Outcast:</b> <b>Discover</b> them instead.,2,,,COMMON,true,"THREE Flame Imps?? C'mon, where's my pity timer?!",,,,,,
TOY_644,DEMONHUNTER,SPELL,Red Card,WHIZBANGS_WORKSHOP,Make a minion go <b>Dormant</b> for 2 turns.,1,,,EPIC,true,"Finally, Demon Hunter has expanded its color palette to TWO colors!",,,,,,
TOY_645,DEMONHUNTER,SPELL,Lesser Opal Spellstone,WHIZBANGS_WORKSHOP,"Draw 1 card.
<i>(Attack with your hero
2 times to upgrade.)</i>",2,,,RARE,true,"For those seeking glory and power
Be not swayed by Azari the Devourer
The opal grants victory to the weak
But leaves your soul barren and bleak",,,,,,
TOY_646,NEUTRAL,MINION,Messmaker,WHIZBANGS_WORKSHOP,"<b>Lifesteal</b>, <b>Taunt</b>
<b>Deathrattle:</b> Deal 1 damage
to all enemies.",3,1,3,COMMON,true,The most painful 1 damage of your life.,,,,,,
TOY_647,DEMONHUNTER,MINION,"Magtheridon, Unreleased",WHIZBANGS_WORKSHOP,"[x]<b>Dormant</b> for 2 turns.
While <b>Dormant</b>, deal 3
damage to all enemies at
the end of your turn.",8,12,12,LEGENDARY,true,Playing with this card can be penalized with up to a two-year suspension. Please wait until the card is officially released.,DEMON,,,,,
TOY_651,WARRIOR,MINION,Lab Patron,WHIZBANGS_WORKSHOP,"[x]Whenever you gain Armor,
 summon another Lab Patron
<i>(once per turn)</i>.",4,3,3,RARE,true,"When a Lab Patron fails out of school, they become a Grim Patron.",,,,,,
TOY_652,DEMONHUNTER,MINION,Window Shopper,WHIZBANGS_WORKSHOP,"[x]<b>Miniaturize</b>
<b>Battlecry:</b> <b>Discover</b> a
Demon. Set its stats and
Cost to this minion's.",5,6,5,EPIC,true,OMG THAT'S LITERALLY ME!,DEMON,,,,,
TOY_670,NEUTRAL,MINION,Giggling Toymaker,WHIZBANGS_WORKSHOP,<b>Deathrattle:</b> Summon two 1/2 Mechs with <b>Taunt</b> and <b>Divine Shield</b>.,4,2,1,COMMON,true,"""HAHAhehehe. Hahaha he."" -Me when I'm making toys",,,Earnable on the <i>Whizbang's Workshop</i> Reward Track.,,,
TOY_700,NEUTRAL,MINION,Splendiferous Whizbang,WHIZBANGS_WORKSHOP,"[x]You start the game
with one of Whizbang's
Experimental Decks!",4,4,5,LEGENDARY,true,"After his work at Boomsday Labs, he's taken what Dr. Boom taught him and applied it to the most important inventions of all - TOYS!!!",,,,,,
TOY_703,NEUTRAL,MINION,Colifero the Artist,WHIZBANGS_WORKSHOP,"[x]<b>Battlecry:</b> Draw a minion.
Transform all other friendly
minions into copies of it.",8,6,5,LEGENDARY,true,You are what you paint! And Colifero is paint.,ELEMENTAL,Earnable after opening a <i>Whizbang's Workshop</i> card pack.,Earnable after purchasing the <i>Whizbang's Workshop</i> Tavern Pass.,,,
TOY_714,PRIEST,SPELL,Fly Off the Shelves,WHIZBANGS_WORKSHOP,Deal $1 damage to all enemy minions. Repeat for each Dragon you're holding.,3,,,RARE,true,"No, Whizbang, you can't pass off a poorly made shelf as a cool Priest spell.",,,,,,
TOY_716,PALADIN,SPELL,Flash Sale,WHIZBANGS_WORKSHOP,Summon a 1/2 Mech with <b>Divine Shield</b> and <b>Taunt</b>. Give your minions +1/+2.,4,,,EPIC,true,HOW LOW! HOW LOW! HOW LOW!,,,,,,
TOY_800,DRUID,SPELL,Sparkling Phial,WHIZBANGS_WORKSHOP,"[x]Deal $2 damage.
Your next card this turn
costs that much less.",4,,,RARE,true,Lemme pull up your phial.,,,,,,
TOY_801,DRUID,MINION,Chia Drake,WHIZBANGS_WORKSHOP,"<b>Miniaturize</b>
<b>Choose One -</b> Gain
<b>Spell Damage +1</b>; or
Draw a spell.",4,2,4,RARE,true,Huh-huh-huh Hearthstone!,DRAGON,,,,,
TOY_802,DRUID,MINION,Wind-Up Sapling,WHIZBANGS_WORKSHOP,"[x]<b>Tradeable</b>
<b>Battlecry:</b> Refresh 1
Mana Crystal.
<i>(<b>Trade</b> to upgrade!)</i>",2,2,1,RARE,true,I am Wind-Up Sapling.,,,,,,
